URN,LA (code),LA (name),EstablishmentNumber,EstablishmentName,TypeOfEstablishment (name),EstablishmentTypeGroup (name),EstablishmentStatus (name),ReasonEstablishmentOpened (name),OpenDate,ReasonEstablishmentClosed (name),CloseDate,PhaseOfEducation (name),StatutoryLowAge,StatutoryHighAge,Boarders (name),NurseryProvision (name),OfficialSixthForm (name),Gender (name),ReligiousCharacter (name),ReligiousEthos (name),Diocese (name),AdmissionsPolicy (name),SchoolCapacity,SpecialClasses (name),CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlag (name),Trusts (name),SchoolSponsorFlag (name),SchoolSponsors (name),FederationFlag (name),Federations (name),UKPRN,FEHEIdentifier,FurtherEducationType (name),OfstedLastInsp,LastChangedDate,Street,Locality,Address3,Town,County (name),Postcode,SchoolWebsite,TelephoneNum,HeadTitle (name),HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateName (name),InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMoth (name),TeenMothPlaces,CCF (name),SENPRU (name),EBD (name),PlacesPRU,FTProv (name),EdByOther (name),Section41Approved (name),SEN1 (name),SEN2 (name),SEN3 (name),SEN4 (name),SEN5 (name),SEN6 (name),SEN7 (name),SEN8 (name),SEN9 (name),SEN10 (name),SEN11 (name),SEN12 (name),SEN13 (name),TypeOfResourcedProvision (name),ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GOR (name),DistrictAdministrative (name),AdministrativeWard (name),ParliamentaryConstituency (name),UrbanRural (name),GSSLACode (name),Easting,Northing,MSOA (name),LSOA (name),InspectorateName (name),SENStat,SENNoStat,PropsName,OfstedRating (name),RSCRegion (name),Country (name),UPRN,SiteName,QABName (name),EstablishmentAccredited (name),QABReport,CHNumber,MSOA (code),LSOA (code),FSM,AccreditationExpiryDate,Linked establishments,,,
141071,310,Harrow,2049,Whitefriars School,Academy converter,Academies,Open,Academy Converter,01-07-2014,,,All-through,3,18,No boarders,Has Nursery Classes,Has a sixth form,Mixed,Does not apply,Does not apply,Not applicable,Not applicable,1582,No Special Classes,19-01-2023,1514,839,675,30,Supported by a multi-academy trust,HEATHLAND WHITEFRIARS FEDERATION,-,,Not applicable,,10046453,,Not applicable,02-05-2018,18-12-2023,Whitefriars Avenue,Wealdstone,,Harrow,Middlesex,HA3 5RQ,www.whitefriarsschool.net,2084272080,Mr,Pritam,Vekaria,Executive Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,London,Harrow,Wealdstone North,Harrow East,(England/Wales) Urban major conurbation,E09000015,515030,190087,Harrow 011,Harrow 011E,,,,,Outstanding,North-West London and South-Central England,,10002294470,,Not applicable,Not applicable,,,E02000443,E01002236,405,,102184 Predecessor,135469 Sixth Form Centre Link,,
141082,316,Newham,4006,Oasis Academy Silvertown,Free schools,Free Schools,Open,New Provision,01-09-2014,,,Secondary,11,16,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,None,None,,Non-selective,600,,19-01-2023,471,233,238,40.3,Supported by a multi-academy trust,OASIS COMMUNITY LEARNING,Linked to a sponsor,Oasis Community Learning,Not applicable,,10047034,,Not applicable,21-09-2022,14-11-2023,303 North Woolwich Road,,,London,,E16 2BB,http://www.oasisacademysilvertown.org/,2070592500,Ms,Areyauna,Firouz,Principal,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,London,Newham,Royal Victoria,East Ham,(England/Wales) Urban major conurbation,E09000025,540700,180318,Newham 042,Newham 042B,,,,,Good,East of England and North-East London,United Kingdom,10008989444,,Not applicable,Not applicable,,,E02006999,E01034225,190,,Does not have links,,,
141133,211,Tower Hamlets,4001,London Enterprise Academy,Free schools,Free Schools,Open,New Provision,01-09-2014,,,Secondary,11,16,,No Nursery Classes,Does not have a sixth form,Mixed,None,None,,,600,Not applicable,19-01-2023,464,291,173,34.8,Supported by a single-academy trust,TOWER HAMLETS ENTERPRISE ACADEMY LTD,-,,Not applicable,,10047033,,Not applicable,06-07-2022,09-11-2023,81-91 Commercial Road,Whitechapel,Tower Hamlets,London,,E1 1RD,http://www.londonenterpriseacademy.org/,2074260746,Mr,ASHID,ALI,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,London,Tower Hamlets,Whitechapel,Bethnal Green and Bow,(England/Wales) Urban major conurbation,E09000030,534393,181349,Tower Hamlets 021,Tower Hamlets 021G,,,,,Requires improvement,East of England and North-East London,,6027515,,Not applicable,Not applicable,,,E02000884,E01035686,161,,Does not have links,,,
141135,205,Hammersmith and Fulham,4001,The Fulham Boys School,Free schools,Free Schools,Open,New Provision,01-09-2014,,,Secondary,11,18,No boarders,No Nursery Classes,Has a sixth form,Boys,Church of England,None,Diocese of London,,800,Not applicable,19-01-2023,782,782,0,22,Supported by a single-academy trust,FULHAM BOYS SCHOOL LIMITED,-,,Not applicable,,10047202,,Not applicable,12-10-2022,14-11-2023,532 Fulham Road,,,London,,SW6 5BD,http://www.fulhamboysschool.org/,2073817100,Headteacher,David,Smith,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,London,Hammersmith and Fulham,Walham Green,Chelsea and Fulham,(England/Wales) Urban major conurbation,E09000013,525100,177145,Hammersmith and Fulham 021,Hammersmith and Fulham 021F,,,,,Good,North-West London and South-Central England,United Kingdom,34168298,,Not applicable,Not applicable,,,E02000392,E01001953,136,,Does not have links,,,
141163,203,Greenwich,4250,Woolwich Polytechnic School,Academy converter,Academies,Open,Academy Converter,01-08-2014,,,Secondary,11,19,No boarders,No Nursery Classes,Has a sixth form,Boys,Does not apply,Does not apply,Not applicable,Non-selective,1349,No Special Classes,19-01-2023,1584,1474,110,25.2,Supported by a multi-academy trust,POLYMAT,Linked to a sponsor,PolyMAT,Not applicable,,10046763,,Not applicable,31-01-2019,14-11-2023,Hutchins Road,Thamesmead,,London,,SE28 8AT,http://woolwichpoly.co.uk/,2083107000,Mr,Tom,Lawrence,Co Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,OTH - Other Difficulty/Disability,ASD - Autistic Spectrum Disorder,MLD - Moderate Learning Difficulty,,,,,,,,,,,SEN unit,,,11,16,London,Greenwich,Thamesmead Moorings,Erith and Thamesmead,(England/Wales) Urban major conurbation,E09000011,546432,180397,Greenwich 002,Greenwich 002I,,,,,Good,South-East England and South London,,1.00023E+11,,Not applicable,Not applicable,,,E02000314,E01033745,301,,100187 Predecessor,,,
141178,301,Barking and Dagenham,4004,The Warren School,Academy sponsor led,Academies,Open,New Provision,01-09-2014,,,Secondary,11,18,No boarders,No Nursery Classes,Has a sixth form,Mixed,Does not apply,None,Not applicable,Non-selective,1380,Not applicable,19-01-2023,1318,683,635,28.1,Supported by a multi-academy trust,LOXFORD SCHOOL TRUST LIMITED,Linked to a sponsor,Loxford School Trust Ltd,Not applicable,,10046933,,Not applicable,08-02-2023,14-11-2023,Whalebone Lane North,Chadwell Heath,,Romford,Essex,RM6 6SB,http://www.thewarrenschool.net,2082704500,Ms,Jennifer,Ashe,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,MLD - Moderate Learning Difficulty,,,,,,,,,,,,,Resourced provision,15,15,,,London,Barking and Dagenham,Chadwell Heath,Dagenham and Rainham,(England/Wales) Urban major conurbation,E09000002,548476,188616,Barking and Dagenham 002,Barking and Dagenham 002A,,,,,Good,East of England and North-East London,,100089928,,Not applicable,Not applicable,,,E02000003,E01000031,296,,101240 Predecessor,,,
141200,936,Surrey,4001,Kings College Guildford,Academy sponsor led,Academies,Open,New Provision,01-09-2014,,,Secondary,11,16,Not applicable,No Nursery Classes,Does not have a sixth form,Mixed,None,None,Not applicable,Non-selective,600,Not applicable,19-01-2023,465,225,240,28.1,Supported by a multi-academy trust,LEARNING PARTNERS ACADEMY TRUST,Linked to a sponsor,LEARNING PARTNERS ACADEMY TRUST,Not applicable,,10046904,,Not applicable,18-07-2018,14-11-2023,Southway,,,Guildford,Surrey,GU2 8DU,http://www.kingscollegeguildford.com/,1483458956,Mr,Alastair,McKenzie,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,South East,Guildford,Westborough,Guildford,(England/Wales) Urban city and town,E10000030,497319,150387,Guildford 012,Guildford 012C,,,,,Good,South-East England and South London,,10007090444,,Not applicable,Not applicable,,,E02006355,E01030496,130,,131966 Predecessor,,,
141210,306,Croydon,4003,The Archbishop Lanfranc Academy,Academy sponsor led,Academies,Open,New Provision,01-09-2014,,,Secondary,11,16,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,None,None,Not applicable,,1039,Not applicable,19-01-2023,789,461,328,42.3,Supported by a single-academy trust,THE BEC TRUST,-,,Not applicable,,10047004,,Not applicable,15-09-2022,15-11-2023,Mitcham Road,,,Croydon,Surrey,CR9 3AS,http://www.lanfranc.org.uk,2086891255,Mr,Simon,Trehearn,Principal,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,London,Croydon,West Thornton,Croydon North,(England/Wales) Urban major conurbation,E09000008,530167,167455,Croydon 016,Croydon 016C,,,,,Requires improvement,South-East England and South London,,1.00023E+11,,Not applicable,Not applicable,,,E02000209,E01001177,334,,101826 Predecessor,,,
141214,881,Essex,4014,Woodlands School,Academy sponsor led,Academies,Open,New Provision,01-04-2015,,,Secondary,11,16,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,Does not apply,None,Not applicable,Non-selective,1500,Not applicable,19-01-2023,1497,808,689,29.6,Supported by a multi-academy trust,COMPASS EDUCATION TRUST LTD,Linked to a sponsor,The Billericay School,Not applicable,,10047026,,Not applicable,11-10-2023,13-12-2023,Woodlands Approach,,Woodlands School,Basildon,Essex,SS16 5BA,http://woodlandsschool.org/,1268282146,Mr,David,Wright,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,East of England,Basildon,Nethermayne,South Basildon and East Thurrock,(England/Wales) Urban city and town,E10000012,570340,187968,Basildon 020,Basildon 020D,,,,,Good,East of England and North-East London,,1.00092E+11,,Not applicable,Not applicable,,,E02004443,E01021297,443,,115228 Predecessor,,,
141309,203,Greenwich,4271,Stationers' Crown Woods Academy,Academy converter,Academies,Open,Academy Converter,01-09-2014,,,Secondary,11,18,No boarders,No Nursery Classes,Has a sixth form,Mixed,Does not apply,Does not apply,Not applicable,Non-selective,1800,No Special Classes,19-01-2023,1575,923,652,14.2,Supported by a multi-academy trust,LEIGH ACADEMIES TRUST,Linked to a sponsor,Leigh Academies Trust,Not applicable,,10047139,,Not applicable,18-01-2023,22-11-2023,145 Bexley Road,Eltham,,London,,SE9 2PT,www.scwa.org.uk,2088507678,Mr,Joseph,Sparks,Executive Principal,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,VI - Visual Impairment,MLD - Moderate Learning Difficulty,,,,,,,,,,,,Resourced provision and SEN unit,8,8,18,25,London,Greenwich,Eltham Town & Avery Hill,Eltham,(England/Wales) Urban major conurbation,E09000011,544337,174636,Greenwich 028,Greenwich 028B,,,,,Good,South-East England and South London,,10010238137,,Not applicable,Not applicable,,,E02000340,E01001614,189,,100189 Predecessor,,,
141349,868,Windsor and Maidenhead,4003,St Peter's Church of England Middle School,Academy sponsor led,Academies,Open,New Provision,01-11-2014,,,Middle deemed secondary,9,13,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,Church of England,None,Diocese of Oxford,Not applicable,327,Not applicable,19-01-2023,325,177,148,15.7,Supported by a multi-academy trust,OXFORD DIOCESAN SCHOOLS TRUST,Linked to a sponsor,Diocese of Oxford,Not applicable,,10047472,,Not applicable,14-06-2023,14-11-2023,Crimp Hill,Old Windsor,,Windsor,Berkshire,SL4 2QY,www.stpetersceschool.org,1753866253,Mr,Andy,Snipp,Head of School,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,South East,Windsor and Maidenhead,Old Windsor,Windsor,(England/Wales) Urban city and town,E06000040,497876,174087,Windsor and Maidenhead 016,Windsor and Maidenhead 016D,,,,,Good,North-West London and South-Central England,,10012304844,,Not applicable,Not applicable,,,E02003436,E01016588,51,,110085 Predecessor,,,
141617,205,Hammersmith and Fulham,4002,The Hurlingham Academy,Academy sponsor led,Academies,Open,New Provision,01-01-2015,,,Secondary,11,16,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,Does not apply,None,Not applicable,Non-selective,675,Not applicable,19-01-2023,697,402,295,35,Supported by a multi-academy trust,UNITED LEARNING TRUST,Linked to a sponsor,United Learning Trust,Not applicable,,10048147,,Not applicable,14-12-2022,27-11-2023,Peterborough Road,Fulham,,London,,SW6 3ED,www.thehurlinghamacademy.org.uk,2077312581,Mr,Leon,Wilson,Principal,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,London,Hammersmith and Fulham,Palace & Hurlingham,Chelsea and Fulham,(England/Wales) Urban major conurbation,E09000013,525368,175859,Hammersmith and Fulham 025,Hammersmith and Fulham 025B,,,,,Good,North-West London and South-Central England,,34063756,,Not applicable,Not applicable,,,E02000396,E01001934,242,,100361 Predecessor,,,
141683,301,Barking and Dagenham,4028,The Sydney Russell School,Academy converter,Academies,Open,Academy Converter,01-02-2015,,,All-through,4,18,No boarders,No Nursery Classes,Has a sixth form,Mixed,Does not apply,Does not apply,Not applicable,Non-selective,2670,No Special Classes,19-01-2023,2557,1290,1267,25.4,Supported by a multi-academy trust,PARTNERSHIP LEARNING,Linked to a sponsor,Partnership Learning,Not applicable,,10048673,,Not applicable,16-09-2021,13-11-2023,Parsloes Avenue,,,Dagenham,Essex,RM9 5QT,http://sydneyrussellschool.com/,2039599900,Mrs,Clare,Cross,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,,,,,,,,,,,,,Resourced provision,8,8,,,London,Barking and Dagenham,Parsloes,Barking,(England/Wales) Urban major conurbation,E09000002,547963,185474,Barking and Dagenham 007,Barking and Dagenham 007C,,,,,Good,East of England and North-East London,,100090979,,Not applicable,Not applicable,,,E02000008,E01000080,604,,101246 Predecessor,,,
141716,203,Greenwich,4716,St Thomas More Catholic Comprehensive School,Academy converter,Academies,Open,Academy Converter,01-02-2015,,,Secondary,11,16,No boarders,No Nursery Classes,Does not have a sixth form,Mixed,Catholic,Does not apply,Archdiocese of Southwark,Non-selective,624,No Special Classes,19-01-2023,636,341,295,10.6,Supported by a multi-academy trust,SOUTH EAST LONDON CATHOLIC ACADEMY TRUST (SELCAT) LIMITED,-,,Not applicable,,10048674,,Not applicable,30-11-2022,22-11-2023,Footscray Road,Eltham,,London,,SE9 2SU,http://www.stmcomprehensive.org/,2088506700,Mr,Stuart,Sharp,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,London,Greenwich,Eltham Town & Avery Hill,Eltham,(England/Wales) Urban major conurbation,E09000011,543353,174161,Greenwich 028,Greenwich 028A,,,,,Good,South-East England and South London,,1.00023E+11,,Not applicable,Not applicable,,,E02000340,E01001613,67,,100196 Predecessor,,,
141808,212,Wandsworth,4734,Saint Cecilia's Church of England School,Academy converter,Academies,Open,Academy Converter,01-03-2015,,,Secondary,11,18,No boarders,No Nursery Classes,Has a sixth form,Mixed,Church of England,Does not apply,Diocese of Southwark,Non-selective,1000,Not applicable,19-01-2023,1036,568,468,23.6,Supported by a single-academy trust,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL,-,,Not applicable,,10048917,,Not applicable,28-06-2023,22-11-2023,Sutherland Grove,,,London,,SW18 5JR,www.saintcecilias.london,2087801244,Mrs,Renata,Joseph,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,Not applicable,,,,,London,Wandsworth,West Hill,Putney,(England/Wales) Urban major conurbation,E09000032,524589,173511,Wandsworth 020,Wandsworth 020F,,,,,Good,South-East England and South London,,121053980,,Not applicable,Not applicable,,,E02000942,E01004629,197,,132173 Predecessor,,,
141844,868,Windsor and Maidenhead,4044,The Windsor Boys' School,Academy converter,Academies,Open,Academy Converter,01-03-2015,,,Secondary,13,18,No boarders,No Nursery Classes,Has a sixth form,Boys,Does not apply,Does not apply,Not applicable,Non-selective,990,No Special Classes,19-01-2023,959,958,1,12.4,Supported by a multi-academy trust,WINDSOR LEARNING PARTNERSHIP,-,,Not applicable,,10048923,,Not applicable,11-05-2023,15-11-2023,1 Maidenhead Road,,,Windsor,Berkshire,SL4 5EH,http://www.twbs.co.uk,1753716060,Mr,Sean,Furness,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,South East,Windsor and Maidenhead,Eton & Castle,Windsor,(England/Wales) Urban city and town,E06000040,495853,176888,Windsor and Maidenhead 012,Windsor and Maidenhead 012B,,,,,Good,North-West London and South-Central England,,10012313738,,Not applicable,Not applicable,,,E02003432,E01016547,89,,110056 Predecessor,,,
141852,868,Windsor and Maidenhead,4046,Windsor Girls' School,Academy converter,Academies,Open,Academy Converter,01-03-2015,,,Secondary,13,18,No boarders,No Nursery Classes,Has a sixth form,Girls,Does not apply,Does not apply,Not applicable,Non-selective,864,Has Special Classes,19-01-2023,778,0,778,12.8,Supported by a multi-academy trust,WINDSOR LEARNING PARTNERSHIP,-,,Not applicable,,10048922,,Not applicable,,14-11-2023,Imperial Road,,,Windsor,Berkshire,SL4 3RT,http://www.windsorgirls.net,1753795155,,Peter Griffiths &,Eimear O'Carroll,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,South East,Windsor and Maidenhead,Clewer East,Windsor,(England/Wales) Urban city and town,E06000040,495294,175649,Windsor and Maidenhead 014,Windsor and Maidenhead 014A,,,,,,North-West London and South-Central England,,1.00081E+11,,Not applicable,Not applicable,,,E02003434,E01016548,78,,110057 Predecessor,,,
141862,314,Kingston upon Thames,4001,The Kingston Academy,Free schools,Free Schools,Open,New Provision,01-09-2015,,,Secondary,11,19,No boarders,No Nursery Classes,Has a sixth form,Mixed,None,None,,Non-selective,1180,Not applicable,19-01-2023,1176,677,499,13.7,Supported by a multi-academy trust,KINGSTON EDUCATIONAL TRUST,-,,Not applicable,,10053821,,Not applicable,16-05-2018,19-12-2023,Richmond Road,,,Kingston upon Thames,Surrey,KT2 5PE,www.thekingstonacademy.org,2084656200,Ms,Sophie,Cavanagh,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,SpLD - Specific Learning Difficulty,OTH - Other Difficulty/Disability,"SLCN - Speech, language and Communication",ASD - Autistic Spectrum Disorder,"SEMH - Social, Emotional and Mental Health",MSI - Multi-Sensory Impairment,PD - Physical Disability,,,,,,,Resourced provision,15,15,,,London,Kingston upon Thames,Tudor,Richmond Park,(England/Wales) Urban major conurbation,E09000021,518161,170781,Kingston upon Thames 001,Kingston upon Thames 001E,,,,,Outstanding,South-East England and South London,,128035478,,Not applicable,Not applicable,,,E02000598,E01003010,133,,Does not have links,,,
141931,207,Kensington and Chelsea,5402,The Cardinal Vaughan Memorial RC School,Academy converter,Academies,Open,Academy Converter,01-04-2015,,,Secondary,11,18,No boarders,No Nursery Classes,Has a sixth form,Boys,Roman Catholic,Does not apply,Archdiocese of Westminster,Non-selective,922,No Special Classes,19-01-2023,1033,876,157,15.3,Supported by a multi-academy trust,SAINT JOHN SOUTHWORTH CATHOLIC ACADEMY TRUST,-,,Not applicable,,10049304,,Not applicable,17-11-2021,13-09-2023,89 Addison Road,,,London,,W14 8BZ,http://www.cvms.co.uk/,2076038478,Mr,Paul,Stubbings,Headmaster,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,London,Kensington and Chelsea,Holland,Kensington,(England/Wales) Urban major conurbation,E09000020,524213,179844,Kensington and Chelsea 009,Kensington and Chelsea 009E,,,,,Outstanding,North-West London and South-Central England,,217107617,,Not applicable,Not applicable,,,E02000585,E01002869,98,,100506 Predecessor,,,
